metric,layer,SS_regime,SS_quality,SS_interaction,SS_residual,SS_total,eta_sq_regime,eta_sq_quality,eta_sq_interaction,proportion_regime_of_explained
dir_autocorr,16,0.22581012909162348,0.0045440605062798765,0.017843764801143358,1.115084796814136,1.3632827512131827,0.16563704696672463,0.0033331753829028686,0.01308882165879692,0.9097985099771265
dir_autocorr,17,1.5825678296679857,0.21544036275114364,0.3176122468466121,1.9727794318864695,4.088399871152211,0.3870873396789291,0.05269552136308705,0.07768619921150258,0.7480395822878513
dir_autocorr,18,1.2256649574722898,0.175714190869187,0.24945701791469557,1.8329767870844338,3.483812953340606,0.35181709635042474,0.050437320608931024,0.07160459567023908,0.7424509969707644
dir_autocorr,19,1.372398981326025,0.23246805501474427,0.30121467769892685,2.0296278678882604,3.9357095819279566,0.34870433215596613,0.05906636406359711,0.07653376638409713,0.7200105699652305
dir_autocorr,20,0.6606742376226378,0.0901904253454012,0.13380264849663026,1.3772095637839419,2.2618768752486114,0.2920911588302173,0.0398741533336062,0.05915558444441124,0.7468053007732534
dir_autocorr,21,0.5671372121456826,0.09315016263985877,0.1500416299965108,1.521377993214278,2.33170699799633,0.24322833556404466,0.03994934300060173,0.06434840660745272,0.6998851192525448
dir_autocorr,22,0.6551755235149811,0.10335780183453806,0.12436193638718884,1.4826144385125457,2.3655097002492536,0.27697012759911543,0.043693670680634816,0.05257299785077391,0.7420761577383613
dir_autocorr,23,0.5893268079178245,0.08902484668978894,0.11967297821359933,1.4223929233519046,2.2204175561731176,0.2654126050658361,0.04009374112643163,0.0538966096178123,0.7384819762197186
dir_autocorr,24,1.816678392180911,0.2947317967425498,0.39993292861744334,2.999226190967828,5.510569308508732,0.3296716347212662,0.05348481803639813,0.07257560992834569,0.7233891615574196
dir_autocorr_lag2,0,0.14564278289647234,0.012449969039825402,0.052685369120263933,0.508555086543839,0.7193332076004006,0.2024691497036779,0.01730765229281828,0.07324195319164435,0.69097675871866
dir_autocorr_lag2,1,0.06620274332213816,0.004669432676691343,0.02124830610215537,0.3230763279224511,0.415196810023436,0.15944906541647397,0.011246311541815011,0.05117646761533644,0.7186538955534882
dir_autocorr_lag2,2,0.025740566783933355,0.012902433319589391,0.05790688567336421,0.25750319091828416,0.3540530766951711,0.07270256489282029,0.036442087836163595,0.16355425071823418,0.2666038035862222
dir_autocorr_lag2,3,0.012083765277888183,0.011900241663838637,0.04703951022378569,0.15641982059980328,0.22744333776531578,0.053128684254346664,0.05232178607982677,0.20681858913063766,0.17013752289580777
dir_autocorr_lag2,4,0.025866577326837923,0.007809801865227009,0.028237416867578597,0.12306807874174919,0.18498187480139272,0.1398330369102907,0.042219281611304164,0.15264964147377102,0.41778374083087755
dir_autocorr_lag2,5,0.017334238060450237,0.007669992680526453,0.03182780267035422,0.13820163102883862,0.19503366444016954,0.08887818474931983,0.03932650654205073,0.16319132782391027,0.3050082325049136
dir_autocorr_lag2,6,0.022549517580821663,0.019153834089794465,0.04576540914249741,0.17569079485489097,0.26315955566800453,0.08568762598637902,0.07278411016151153,0.17390745711789352,0.25780081221227247
dir_autocorr_lag2,7,0.041066670914153766,0.013522146509702581,0.03225055066222015,0.1992018761331955,0.286041244219272,0.1435690542678282,0.047273415225871564,0.11274790371663217,0.4729038432597512
dir_autocorr_lag2,8,0.05840157456509581,0.01667020906361667,0.02964056183040851,0.18987307240192552,0.29458541786104653,0.19825005252854486,0.05658871095744416,0.10061788545280172,0.557733420152406
dir_autocorr_lag2,9,0.05265189875792063,0.022237993871240598,0.043783017013521344,0.22980664301047563,0.3484795526531582,0.1510903533853106,0.0638143434871029,0.12564013205417132,0.44367243473217705
dir_autocorr_lag2,10,0.06332002497212866,0.01901349470435153,0.031071111190053208,0.1936646510495421,0.3070692819160755,0.20620761730714088,0.061919233945217846,0.10118599619008843,0.5583548439626808
dir_autocorr_lag2,11,0.07815826342199297,0.02341721951289171,0.03123270129792615,0.20508860336192028,0.33789678759473113,0.23130809848282707,0.06930287701041422,0.09243266714741968,0.5885048716951258
dir_autocorr_lag2,12,0.1090496131456355,0.014606258830666612,0.020737942097183066,0.17859475567038383,0.322988569743869,0.3376268492476752,0.04522221588909299,0.06420642722319345,0.7552235796620606
dir_autocorr_lag2,13,0.11926625936364096,0.014415588064862978,0.019024871728030062,0.16708692483701218,0.31979364399354615,0.3729475604150779,0.045077781674591075,0.05949108772285045,0.7810151381838382
dir_autocorr_lag2,14,0.19217677648663864,0.0201196349043409,0.037020712669884916,0.21610206088394898,0.46541918494481344,0.41291116203004347,0.04322906221995676,0.07954273022560213,0.7708125834137391
dir_autocorr_lag2,15,0.19973895935621347,0.02005739826025202,0.04025426725316794,0.19061498987168674,0.45066561474132016,0.4432087845682716,0.04450616511260764,0.0893218074253872,0.7680772136438628
dir_autocorr_lag2,16,0.22230102521209782,0.01824595310887932,0.04016434222605928,0.1727555978751284,0.45346691842216486,0.49022545235624415,0.04023656934526998,0.08857171404214191,0.7919204141068785
dir_autocorr_lag2,17,0.42221393983848565,0.02306063802770513,0.06264045488182651,0.18386230550554356,0.6917773382535608,0.6103321350543133,0.03333534759309013,0.09055002443411435,0.8312688395028288
dir_autocorr_lag2,18,0.4324495101594802,0.010136682996440861,0.04919801473560237,0.15631545715262526,0.6480996650441487,0.6672577282230528,0.015640623723745247,0.07591118679601691,0.8793481027249026
dir_autocorr_lag2,19,0.42494191138880405,0.005996725279847616,0.04926076958330287,0.13631648123117482,0.6165158874831294,0.6892635210482428,0.009726797640736733,0.0799018656022078,0.8849280233508711
