radius_of_gyration,effective_dimension,speed,tortuosity,turn_angle,directional_consistency,cos_slope,early_late_ratio,time_to_commit,commitment_sharpness,problem_id,condition,correct,bin,group,layer,num_tokens
2305.6675,13.969037,2844.1924,0.0291366,1.8966385,0.044195622,0.0001458118943607106,0.95080477,24,0.036842167,160,cot,True,Medium,G4,19,36
2523.668,14.927367,3110.2805,0.03140903,1.9003283,0.049793527,0.0002457446243916573,0.9765907,25,0.03898084,160,cot,True,Medium,G4,20,36
2735.4753,14.630229,3418.702,0.03179014,1.9178917,0.045476228,0.0003346322464341877,0.98503613,24,0.049980164,160,cot,True,Medium,G4,21,36
3092.3748,14.596599,3889.3992,0.02868655,1.9195307,0.04240095,0.00045858045586016997,1.0127252,24,0.07250345,160,cot,True,Medium,G4,22,36
3635.2798,14.089733,4534.6763,0.027092224,1.9048904,0.045359988,0.0004938696445871135,1.0110272,25,0.104718804,160,cot,True,Medium,G4,23,36
3934.0725,14.139226,4938.839,0.02654111,1.9300212,0.044751536,0.0007657493362907601,1.0241323,10,0.12503499,160,cot,True,Medium,G4,24,36
4764.72,12.460279,5621.365,0.023319334,1.901693,0.04694789,0.0018769904866772873,1.0966657,10,0.52203184,160,cot,True,Medium,G4,25,36
112.099915,8.8206005,142.14487,0.022316057,1.9320493,0.034451067,0.0020234452482281607,1.040134,27,0.29626927,160,cot,True,Medium,G4,26,36
23.904696,1.6702596,34.976456,0.40420145,1.9322729,0.408099,0.25988929718732834,1.2361195,0,0.1585905,161,direct,False,Medium,G1,0,4
190.73074,1.6251734,314.51407,0.28652427,2.1054726,0.31745088,0.025073468685150146,1.0963026,0,0.08640176,161,direct,False,Medium,G1,1,4
186.35931,1.7723022,296.37033,0.32841557,2.056817,0.33997002,0.019939720630645752,0.9409405,0,0.050342143,161,direct,False,Medium,G1,2,4
183.95973,1.8865716,286.28616,0.36148855,2.0093288,0.3620125,0.026925951242446896,0.91646385,0,0.03918153,161,direct,False,Medium,G1,3,4
198.87987,1.8484645,310.1138,0.3644411,2.0008917,0.37055132,0.005104720592498779,1.0258965,0,0.017766118,161,direct,False,Medium,G1,4,4
195.41939,1.8772424,298.4469,0.37412727,1.9869313,0.3726273,0.006606847047805786,0.8689193,0,0.011280656,161,direct,False,Medium,G1,5,4
245.19109,1.799076,363.08493,0.37918705,1.8903542,0.3801868,0.008838921785354614,0.94240665,0,0.01224792,161,direct,False,Medium,G1,6,4
238.58797,1.9748057,333.90027,0.44208893,1.7957643,0.42825085,0.009322583675384521,0.811729,0,0.0040448904,161,direct,False,Medium,G1,7,4
272.88184,1.9043441,338.84586,0.5706584,1.5783393,0.56487477,0.010178923606872559,0.7308828,0,0.0042325854,161,direct,False,Medium,G1,8,4
252.12747,1.9913821,341.53732,0.4805916,1.7353821,0.46802267,0.003968298435211182,0.7881265,0,0.000652194,161,direct,False,Medium,G1,9,4
334.59183,1.6631014,481.44418,0.41916534,1.7616836,0.42486063,0.0030178427696228027,1.4918383,0,0.00054734945,161,direct,False,Medium,G1,10,4
422.85284,1.4456302,541.5828,0.46491453,1.8959069,0.42585993,0.002459496259689331,0.66468686,0,0.0010804534,161,direct,False,Medium,G1,11,4
381.67484,1.4811958,573.8936,0.33784553,1.7611613,0.3734925,0.0016047656536102295,1.4855378,0,0.00048822165,161,direct,False,Medium,G1,12,4
377.8773,1.6338873,544.1915,0.42680627,1.7721032,0.43761653,0.002472221851348877,1.4521585,0,0.0008878112,161,direct,False,Medium,G1,13,4
479.45862,1.6522489,658.541,0.47263995,1.6641687,0.48308375,0.003844320774078369,1.4170213,0,0.0020216703,161,direct,False,Medium,G1,14,4
679.6122,1.6374627,904.60016,0.5125942,1.6572045,0.5011773,0.005795031785964966,1.6972167,0,0.0029624104,161,direct,False,Medium,G1,15,4
783.8316,1.6589389,1103.2089,0.44766614,1.7118969,0.4596048,0.006543606519699097,1.3877606,0,0.0027948618,161,direct,False,Medium,G1,16,4
865.15137,1.9412758,1250.5875,0.44318053,1.8634763,0.43955755,0.0067227184772491455,1.1721087,0,0.0036579967,161,direct,False,Medium,G1,17,4
1187.0112,1.9234551,1740.8778,0.41199046,1.8248608,0.41269654,0.006843149662017822,1.1848314,0,0.0030441284,161,direct,False,Medium,G1,18,4
1581.4623,1.8333787,2311.5017,0.39758763,1.8105372,0.40335032,0.006786733865737915,1.2073921,0,0.005537629,161,direct,False,Medium,G1,19,4
1909.842,1.929405,2759.9524,0.40671825,1.8165455,0.4052042,0.012724578380584717,1.1083071,0,0.0013088584,161,direct,False,Medium,G1,20,4
2182.8496,1.9886478,3207.6067,0.39874244,1.8462875,0.3983532,0.010086119174957275,1.029686,0,0.00017994642,161,direct,False,Medium,G1,21,4
2732.616,1.9350959,4114.9434,0.37919652,1.9244539,0.38122055,0.00886121392250061,0.993171,0,-0.0016154647,161,direct,False,Medium,G1,22,4
3375.8616,1.9010596,5109.4214,0.35572642,1.9360685,0.3563834,-0.001610457897186279,0.85362107,0,0.011510432,161,direct,False,Medium,G1,23,4
3782.5815,1.8342069,5925.3267,0.31455114,2.0079832,0.31818274,-0.019828438758850098,0.7781307,0,0.028472066,161,direct,False,Medium,G1,24,4
4512.895,1.7942151,7187.269,0.28669456,2.0691779,0.28654462,-0.024139463901519775,0.7603268,0,0.022141695,161,direct,False,Medium,G1,25,4
86.760086,1.9954226,131.65198,0.38036296,1.8979456,0.37416047,0.024627342820167538,0.99402153,0,0.117975354,161,direct,False,Medium,G1,26,4
28.045912,6.2022133,37.882435,0.03849959,1.9585083,0.046270717,0.0009553771800477366,0.99703646,18,0.47827837,161,cot,False,Medium,G3,0,34
204.17131,3.658389,295.98914,0.032823738,2.0194793,0.07161859,-0.00022913371138075453,0.99117523,6,0.16864705,161,cot,False,Medium,G3,1,34
203.41887,5.0004444,290.0009,0.034708954,1.9994473,0.06283434,-0.00015723272998702717,0.9719641,6,0.107328,161,cot,False,Medium,G3,2,34
214.88,5.3232117,304.58887,0.034005526,1.9956743,0.056679107,-0.0006291999974671529,0.9719999,4,0.12954074,161,cot,False,Medium,G3,3,34
228.63612,5.294287,323.02158,0.03704308,2.0026078,0.056817677,9.654101761267146e-05,0.993599,4,0.062583804,161,cot,False,Medium,G3,4,34
250.5369,4.709619,346.3646,0.029545348,1.9883337,0.049238544,5.016511774318103e-05,0.97259974,4,0.04783106,161,cot,False,Medium,G3,5,34
314.22083,2.8276198,433.21783,0.036871392,1.9828696,0.07442037,0.00013765879971458313,0.9538385,4,0.04606712,161,cot,False,Medium,G3,6,34
310.33435,3.7664447,429.24066,0.028684927,1.9768345,0.05824862,0.00010159067849424433,0.9959636,1,0.029070675,161,cot,False,Medium,G3,7,34
411.90173,2.4740214,530.1233,0.0318654,1.9323782,0.104314,1.2675569178586337e-05,0.9253451,5,0.019191742,161,cot,False,Medium,G3,8,34
456.32275,2.5975885,587.28296,0.030564059,1.8600038,0.04606752,1.6903275633878247e-05,0.9002138,18,0.0077329874,161,cot,False,Medium,G3,9,34
560.343,2.2181747,734.7251,0.028806925,1.9041598,0.11322705,8.056996101364095e-05,0.9495515,27,0.007000208,161,cot,False,Medium,G3,10,34
556.5713,2.415034,703.3913,0.042092588,1.9573617,0.06554142,2.4329492433823363e-05,0.924808,23,0.0046699047,161,cot,False,Medium,G3,11,34
851.71136,1.9312521,966.5675,0.033359393,1.785018,0.10013946,2.2911132975695604e-06,0.8880917,9,0.003229916,161,cot,False,Medium,G3,12,34
790.09863,2.792738,947.7356,0.03132629,1.8046534,0.06978209,9.821339405794195e-06,0.94809747,7,0.004116714,161,cot,False,Medium,G3,13,34
940.0958,3.710014,1090.5857,0.032522738,1.8056034,0.04333362,3.385519917635994e-05,0.9331161,7,0.0076916814,161,cot,False,Medium,G3,14,34
1198.2461,6.1885486,1328.5795,0.037098434,1.7855964,0.050080888,-6.011132409865843e-05,0.90465933,24,0.017672777,161,cot,False,Medium,G3,15,34
1434.7562,6.0248704,1616.2859,0.031964943,1.7995607,0.04169546,-2.018280606218838e-05,0.936524,10,0.016072989,161,cot,False,Medium,G3,16,34
1418.8953,10.647588,1650.738,0.033288125,1.8890004,0.05256353,-3.137142661421057e-05,0.95612794,24,0.009754419,161,cot,False,Medium,G3,17,34
1940.2583,12.617452,2324.5645,0.032609902,1.8899843,0.05417983,-0.00010414817993016166,0.84568584,24,0.02392894,161,cot,False,Medium,G3,18,34
2374.9507,10.9524145,2837.6812,0.03169478,1.8717244,0.055050947,0.00021638727204047423,0.88555753,23,0.031319976,161,cot,False,Medium,G3,19,34
2620.4595,11.246442,3153.2432,0.03354373,1.8868737,0.056645423,0.0002509448776908099,0.8999576,24,0.044164658,161,cot,False,Medium,G3,20,34
2902.9817,11.082853,3514.8867,0.03363784,1.8931612,0.049134254,0.0005596338666696599,0.9348801,9,0.045653164,161,cot,False,Medium,G3,21,34
3261.5212,11.277328,4007.2253,0.030046146,1.903004,0.045978405,0.0005857644473167664,0.951076,10,0.07937199,161,cot,False,Medium,G3,22,34
3726.7026,11.278963,4583.966,0.028902128,1.8992335,0.050855774,0.0006627975340514259,0.9537024,10,0.11057752,161,cot,False,Medium,G3,23,34
3996.4026,11.998399,4940.6855,0.028314274,1.9143414,0.049258206,0.0007439100327976246,0.947775,9,0.121421814,161,cot,False,Medium,G3,24,34
4363.8765,13.155949,5307.32,0.02608528,1.9063867,0.048424397,0.000528624351011878,0.9529711,10,0.15460074,161,cot,False,Medium,G3,25,34
110.35251,6.7333746,138.59732,0.024237584,1.9401526,0.039527547,0.0033099022588099947,0.8902643,26,0.3297333,161,cot,False,Medium,G3,26,34
24.266703,2.4683628,33.836147,0.32456875,1.9776688,0.3070768,0.18062691688537597,1.4611455,0,0.30398005,162,direct,False,Medium,G1,0,5
189.45837,2.167474,291.85126,0.21837379,2.0862665,0.23733492,0.01675824522972107,1.4093494,0,0.1535626,162,direct,False,Medium,G1,1,5
188.4603,2.452105,279.27768,0.25002658,2.050575,0.25539783,0.02346382737159729,1.2021152,0,0.0988636,162,direct,False,Medium,G1,2,5
187.59807,2.6367502,278.9985,0.25941855,2.0170019,0.26200712,0.01045989990234375,1.0532727,0,0.08056432,162,direct,False,Medium,G1,3,5
203.39142,2.6438324,298.56885,0.25573924,1.9769715,0.26152015,0.010276311635971069,1.149854,0,0.035030007,162,direct,False,Medium,G1,4,5
209.6812,2.6999037,290.89807,0.29616508,1.9323268,0.29661867,0.009978932142257691,1.059536,0,0.025012434,162,direct,False,Medium,G1,5,5
263.70227,2.5515842,346.07806,0.3076372,1.8507453,0.3051458,0.009385913610458374,1.2092328,0,0.023711562,162,direct,False,Medium,G1,6,5
261.5787,2.8973281,325.45654,0.36367595,1.7628306,0.3512833,0.008047670125961304,1.0025462,0,0.012593448,162,direct,False,Medium,G1,7,5
318.60437,2.6456041,359.79047,0.5298801,1.6761705,0.5109311,0.007173073291778564,0.80152225,0,0.007400155,162,direct,False,Medium,G1,8,5
323.0778,2.4278874,394.4312,0.3972143,1.7061214,0.36242473,0.0030496776103973388,0.711995,0,0.0031830072,162,direct,False,Medium,G1,9,5
403.22592,1.9856788,512.70966,0.2932577,1.5696255,0.32773015,0.0024705946445465086,1.2148634,0,0.0026190877,162,direct,False,Medium,G1,10,5
441.4864,1.8824767,519.3671,0.40555954,1.8670923,0.37156188,0.0021683335304260253,1.5535727,0,0.001963377,162,direct,False,Medium,G1,11,5
580.3924,1.5534766,699.7481,0.35608685,1.6308867,0.38861275,0.001332646608352661,0.9693963,0,0.0018034577,162,direct,False,Medium,G1,12,5
499.57077,1.9571445,627.7706,0.35291153,1.7462263,0.36407733,0.001405179500579834,0.9371049,0,0.0019025803,162,direct,False,Medium,G1,13,5
560.10583,2.4531095,694.7519,0.36391214,1.6310984,0.38445103,0.0015989243984222412,1.1409771,0,0.0042972565,162,direct,False,Medium,G1,14,5
772.6467,2.5976944,1051.4768,0.28773364,1.7541803,0.29929778,0.0005655646324157715,1.0575875,0,0.004529655,162,direct,False,Medium,G1,15,5
961.761,2.6078503,1250.4504,0.31845507,1.7032593,0.33609232,0.0022833645343780518,1.019522,0,0.006790638,162,direct,False,Medium,G1,16,5
988.9891,2.8767946,1377.451,0.2890929,1.848505,0.29103616,0.002347588539123535,1.0810122,0,0.00604558,162,direct,False,Medium,G1,17,5
1322.8582,2.8731284,1807.9456,0.29254085,1.7821423,0.29352012,0.002852743864059448,0.9809302,0,0.008911908,162,direct,False,Medium,G1,18,5
1628.0347,2.842678,2286.2288,0.26474342,1.8224907,0.26891673,0.0014458894729614258,1.092252,0,0.009593964,162,direct,False,Medium,G1,19,5
1941.797,2.9471073,2708.7043,0.2859857,1.8310227,0.28465953,0.002414596080780029,1.0485244,0,0.011839628,162,direct,False,Medium,G1,20,5
2190.525,2.916439,3128.1772,0.2588568,1.8771659,0.25850886,-0.0020279765129089357,1.0140572,0,0.014540851,162,direct,False,Medium,G1,21,5
2579.7803,2.8247056,3897.5752,0.21678367,1.9848875,0.21699639,-0.010008668899536133,0.9530981,0,0.01403904,162,direct,False,Medium,G1,22,5
2991.8052,2.7398922,4542.0615,0.20700161,2.0011847,0.20864356,-0.01287650465965271,0.905427,0,0.024562597,162,direct,False,Medium,G1,23,5
3265.5479,2.7051404,5002.581,0.19935231,2.0122488,0.20122959,-0.018864774703979494,0.8540967,0,0.036057234,162,direct,False,Medium,G1,24,5
3636.464,2.5559042,5578.7915,0.20032507,2.03416,0.21043858,-0.018756449222564697,0.81258935,0,0.040702045,162,direct,False,Medium,G1,25,5
77.87425,2.6460347,121.77234,0.21887147,2.084187,0.21226029,0.03225748091936111,1.0101565,0,0.21999556,162,direct,False,Medium,G1,26,5
27.519669,6.3434305,38.988815,0.015826078,1.9777844,0.04988139,0.0004978119459093047,1.0432599,16,0.45293126,162,cot,True,Medium,G4,0,79
194.51173,4.20165,285.92163,0.014610212,2.027026,0.038302694,2.5070556720991304e-05,0.9924312,1,0.14790499,162,cot,True,Medium,G4,1,79
195.45212,5.369298,283.1551,0.015025187,1.9962412,0.037413567,-5.351010960665136e-05,1.003664,71,0.09365004,162,cot,True,Medium,G4,2,79
202.71738,6.104162,290.44354,0.015629655,2.0014138,0.027979016,-0.00010282387026938023,0.9848026,71,0.100761354,162,cot,True,Medium,G4,3,79
218.54799,6.1105227,312.19482,0.017313134,2.0115056,0.025047686,0.00011462408924764865,0.9595616,71,0.06146723,162,cot,True,Medium,G4,4,79
244.78716,5.463989,326.7986,0.013579099,1.9768671,0.028607238,3.536633333038715e-05,0.97510093,36,0.043067753,162,cot,True,Medium,G4,5,79
283.731,4.062515,392.86908,0.018173305,2.0080562,0.036138915,-2.4732761139208152e-05,0.94980174,66,0.05488068,162,cot,True,Medium,G4,6,79
293.87372,5.331437,396.66562,0.014385682,1.9376435,0.04360081,-3.432565156358765e-05,0.99088484,28,0.027216017,162,cot,True,Medium,G4,7,79
368.9621,4.595039,441.55774,0.018220108,1.8881764,0.06099388,-1.0580306461445033e-05,0.9653801,4,0.024059892,162,cot,True,Medium,G4,8,79
433.19046,3.3756409,528.2786,0.015760493,1.8216445,0.06347549,-2.1479694007459935e-05,0.9845661,71,0.008358598,162,cot,True,Medium,G4,9,79
554.89355,2.6126504,666.7455,0.016076555,1.81125,0.10448085,-2.1801405628711675e-06,0.9346675,71,0.009848416,162,cot,True,Medium,G4,10,79
530.6118,2.9987135,643.3908,0.020547615,1.9103816,0.045303825,-4.347018396958867e-06,0.9813136,29,0.0045801997,162,cot,True,Medium,G4,11,79
836.74945,2.184836,893.13544,0.015672198,1.7754115,0.08071725,-1.128630708129506e-05,1.0156871,71,0.0056637526,162,cot,True,Medium,G4,12,79
761.42456,3.4317708,888.3796,0.01428428,1.7978584,0.049284454,-1.7485391385297885e-05,1.0555723,27,0.0045229197,162,cot,True,Medium,G4,13,79
913.32715,5.4879117,1011.54156,0.014972494,1.7804286,0.034405984,-1.6791204060982253e-05,1.063772,27,0.008782566,162,cot,True,Medium,G4,14,79
1166.0431,8.071294,1292.0314,0.016231796,1.7767178,0.03773641,-5.853409548808797e-05,1.0406381,47,0.020554066,162,cot,True,Medium,G4,15,79
1426.6064,8.255768,1607.0696,0.013899788,1.7950919,0.033369232,-3.1413065572991494e-05,1.0666935,1,0.016610503,162,cot,True,Medium,G4,16,79
1448.5958,11.308525,1688.7709,0.013631579,1.8967327,0.045190655,-2.510496172883683e-05,1.0478354,18,0.012221277,162,cot,True,Medium,G4,17,79
1933.1129,14.2328205,2307.8545,0.013268884,1.8917748,0.04934494,-0.00011321644007637299,0.98402315,18,0.032161176,162,cot,True,Medium,G4,18,79
2364.954,15.619321,2821.257,0.013038352,1.8788825,0.04740601,-0.000176042083555527,0.96086305,3,0.049541056,162,cot,True,Medium,G4,19,79
2588.7056,16.391796,3121.85,0.013926025,1.8907815,0.047015335,-0.00015584289711803264,0.9759535,3,0.052738547,162,cot,True,Medium,G4,20,79
2813.6365,17.089512,3439.4487,0.014011663,1.9038224,0.039788146,-8.416632304466984e-05,1.0014204,66,0.066897154,162,cot,True,Medium,G4,21,79
3223.0176,16.852638,3976.3364,0.012577543,1.9129635,0.03676516,-0.00015502849049867803,0.9852958,66,0.08867103,162,cot,True,Medium,G4,22,79
3756.2708,16.438831,4672.5957,0.011770235,1.9170171,0.0394262,-0.0002802099854639306,0.9477415,66,0.078703344,162,cot,True,Medium,G4,23,79
4050.224,17.474152,5059.8257,0.011569798,1.9294436,0.03714284,-0.0002772091151951077,0.9423061,66,0.08804798,162,cot,True,Medium,G4,24,79
4601.4424,17.440823,5666.929,0.01019877,1.9250404,0.041819613,-0.00048742439375446016,0.93300474,18,0.14783555,162,cot,True,Medium,G4,25,79
109.310974,7.8202167,140.1424,0.00927807,1.9462032,0.029414564,0.000220806053315925,0.87339336,21,0.2939843,162,cot,True,Medium,G4,26,79
24.634327,1.760778,36.396152,0.40364182,1.919133,0.41075575,0.23621899634599686,1.1599381,0,0.15714711,163,direct,False,Medium,G1,0,4
198.35544,1.6886995,322.1647,0.2995193,2.067905,0.32141602,0.020336434245109558,1.0540107,0,0.08064157,163,direct,False,Medium,G1,1,4
192.5696,1.8363233,301.91257,0.34255412,2.03086,0.3444837,0.015518844127655028,0.8988502,0,0.045723855,163,direct,False,Medium,G1,2,4
188.8656,1.9261503,292.579,0.36597133,2.0022142,0.35989076,0.020096778869628906,0.8839901,0,0.037807822,163,direct,False,Medium,G1,3,4
204.14186,1.8977418,319.0992,0.35731316,2.0029302,0.3578597,0.001962214708328247,0.96574765,0,0.019138157,163,direct,False,Medium,G1,4,4
212.85542,1.9601878,316.1321,0.39108887,1.9308403,0.37120163,0.006577044725418091,0.8144768,0,0.015314817,163,direct,False,Medium,G1,5,4
253.00386,1.8663177,371.78564,0.3864443,1.8692636,0.3791696,0.00812596082687378,0.9058249,0,0.011285365,163,direct,False,Medium,G1,6,4
250.27364,1.9924426,347.28784,0.44886434,1.7774327,0.4264627,0.008556902408599854,0.7776488,0,0.0039657354,163,direct,False,Medium,G1,7,4
279.38068,1.8903334,347.23196,0.5836279,1.5547215,0.58348,0.009503006935119629,0.7690387,0,0.004593134,163,direct,False,Medium,G1,8,4
252.78575,1.9914997,349.9639,0.46415323,1.7481186,0.45448738,0.003267496824264526,0.8214498,0,0.00056928396,163,direct,False,Medium,G1,9,4
380.03076,1.7157618,508.17258,0.49711442,1.6684577,0.4745064,0.002261430025100708,1.6677305,0,0.00014531612,163,direct,False,Medium,G1,10,4
400.96936,1.467686,558.6794,0.4047713,1.9438906,0.400335,0.0023296475410461426,0.8119898,0,0.00082075596,163,direct,False,Medium,G1,11,4
461.9696,1.3089765,712.4046,0.27961022,1.7485502,0.351358,0.0015537440776824951,1.5221434,0,0.0007857084,163,direct,False,Medium,G1,12,4
408.95578,1.5215696,606.8386,0.38167477,1.7956402,0.40352222,0.0023816823959350586,1.5230101,0,0.0007150769,163,direct,False,Medium,G1,13,4
505.2933,1.5450774,731.1219,0.40574065,1.7407249,0.42697343,0.0034976601600646973,1.4754242,0,0.0013825893,163,direct,False,Medium,G1,14,4
705.7496,1.6791052,967.65405,0.47399014,1.6847799,0.46763542,0.005001336336135864,1.5857093,0,0.001546979,163,direct,False,Medium,G1,15,4
848.67633,1.546904,1238.132,0.38708383,1.7293297,0.41043243,0.005725771188735962,1.4548494,0,0.0030992627,163,direct,False,Medium,G1,16,4
854.66064,1.7965941,1233.0863,0.450274,1.8695126,0.44831365,0.006858408451080322,1.3245195,0,0.0029240847,163,direct,False,Medium,G1,17,4
1091.0128,1.9390519,1586.8164,0.4277672,1.8589795,0.41620743,0.008557617664337158,1.3067147,0,0.0043773055,163,direct,False,Medium,G1,18,4
1361.7958,1.985228,2051.147,0.38093996,1.9020408,0.3673325,0.00473785400390625,1.2501565,0,0.0036754608,163,direct,False,Medium,G1,19,4
1576.6493,1.9742973,2352.1406,0.38456357,1.8589826,0.37492672,0.002508878707885742,1.1813338,0,0.005872607,163,direct,False,Medium,G1,20,4
1798.1575,1.985024,2701.9753,0.3771135,1.8716136,0.37104818,0.0026758909225463867,1.1225045,0,0.006569624,163,direct,False,Medium,G1,21,4
2075.6313,1.967055,3209.788,0.34255093,1.9178834,0.33953962,-0.0022233128547668457,1.058238,0,0.01444447,163,direct,False,Medium,G1,22,4
2433.9116,1.8604568,3817.513,0.31891882,1.9413123,0.3275002,-0.008109122514724731,0.88256353,0,0.022244394,163,direct,False,Medium,G1,23,4
2567.527,1.7527866,4055.709,0.3177412,1.9899224,0.33376008,-0.010591953992843628,0.7800825,0,0.024825335,163,direct,False,Medium,G1,24,4
2810.836,1.7553867,4434.179,0.3228937,2.0172076,0.33697706,-0.005779147148132324,0.7610297,0,0.0129686,163,direct,False,Medium,G1,25,4
60.88124,1.9510701,94.53259,0.34566626,1.9544518,0.3316494,0.025502830743789673,1.283719,0,0.074789286,163,direct,False,Medium,G1,26,4
28.315447,9.159715,39.636753,0.027596703,2.0070152,0.05267156,0.0010259334548127755,1.071001,36,0.55181235,163,cot,False,Medium,G3,0,45
185.69421,7.788973,267.64896,0.027538186,2.048683,0.0407616,0.00012205613591958303,1.0928327,1,0.13093221,163,cot,False,Medium,G3,1,45
191.78407,8.495892,272.33612,0.027571281,2.018778,0.042116616,-0.00024904556640694894,1.0731233,36,0.109931886,163,cot,False,Medium,G3,2,45
